40380,531
40320,968
40262,2080
40207,848
40202,487
40140,1421
39900,1557
39840,718
39722,2107
39608,1353
39602,1608
39600,821
39552,2060
39548,738
39544,986
39540,975
39480,774
39188,1773
39128,1354
39120,1558
39060,964
39004,2110
38710,1816
38706,2029
38702,737
38584,2042
38580,1657
38468,1853
38462,1443
38460,1422
38340,1444
37990,2109
37928,88
37920,1609
37826,1595
37822,989
37820,1596
37818,1419
37816,1488
37814,276
37812,1593
37810,1487
37808,1594
37806,1567
37804,990
37802,988
37800,274
37746,1741
37688,2030
37686,1213
37682,304
37680,1610
37626,2325
37624,2219
37622,225
37620,639
37570,2003
37500,1445
37440,1389
37382,2124
37330,1883
37324,705
37322,1511
37320,1512
37262,850
37260,1046
37208,1357
37204,1380
37202,1381
37200,1382
37080,702
37028,67
37024,1653
37022,1176
37020,301
36968,1358
36964,1314
36908,1794
36906,782
36902,1766
36900,1012
36842,1172
36730,2380
36722,748
36670,2358
36664,1148
36660,1703
36600,1489
36550,2076
36548,259
36544,1383
36480,1513
36426,2410
36422,773
36420,249
36362,1893
36360,1689
36306,2364
36242,446
36240,1446
36182,1907
36180,795
36062,1940
36008,1359
35948,2046
35942,1656
35940,1072
35880,1032
35824,641
35820,1763
35762,485
35702,1869
35646,2196
35586,2031
35526,2045
35524,1812
35522,1424
35520,1425
35460,1423
35406,1879
35400,1834
35282,811
35280,1059
35224,1589
35222,2254
35220,749
35162,1527
35160,1612
35104,2326
35042,1174
35040,558
34982,1731
34980,1615
34924,2327
34862,933
34860,564
34806,281
34804,439
34740,426
34620,1074
34560,936
34514,1165
34510,2291
34502,1947
34440,882
34382,1412
34380,963
34260,1896
34208,2211
34200,987
34142,1727
34140,1648
34084,2231
34082,163
34030,2312
34024,1560
34022,1619
34020,561
33970,1562
33966,1799
33544,1780
33482,1520
33426,1949
33420,677
33360,1084
33306,2197
33304,1948
33300,1519
33186,1895
33184,2198
33180,1564
33122,996
33120,1715
33068,1747
33064,1417
32954,2032
32946,2033
32824,2078
32822,1374
32704,342
32702,871
32700,1329
32586,2185
32584,2156
32580,792
32530,2200
32404,712
32402,2012
32400,1073
32288,1331
32104,1809
32044,1629
32042,1304
31628,1796
31624,1655
31622,1654
31620,1517
31568,2201
31562,869
31442,1448
31440,1447
31324,1449
31208,1824
31148,1591
31144,421
31140,1037
30908,1538
30900,521
30840,539
30788,2392
30786,2202
30783,1410
30602,1171
30600,567
30550,2218
30544,1800
30488,2034
30486,1492
30426,2041
30424,825
30306,1868
30302,473
30068,2203
30066,1525
30060,522
30008,2214
30006,1783
30000,16
29940,1125
29886,2115
29766,669
29702,1138
29700,1139
29640,1621
29582,471
29580,879
29528,2234
29520,1080
29462,2099
29410,1976
29402,1469
29350,1944
29348,2330
29344,470
29166,1770
29160,48
29046,2245
29044,2377
28982,269
28748,1851
28746,1463
28686,1531
28684,1009
28680,1058
28564,1768
28560,1069
28500,1387
28450,678
28446,833
28442,1070
28440,559
28324,857
28322,1677
28320,565
28260,967
28142,868
28140,428
28028,2298
28024,732
28020,427
27968,1578
27966,1846
27960,1081
27902,1187
27900,1702
27844,1906
27786,655
27722,946
27664,2205
27662,430
27604,47
27540,1053
27422,1860
27362,959
27300,435
27242,1011
27240,862
27126,1930
27068,1952
27066,1414
27060,569
27002,1386
27000,1022
26946,634
26940,2082
26884,1769
26880,1061
26822,870
26820,663
26764,1872
26702,1108
26700,433
26644,1901
26640,1902
26526,2142
26524,2017
26462,888
26460,1003
26402,1652
26400,1133
26348,2079
26340,1050
26286,683
26220,838
26168,1826
26164,1914
26162,1661
26160,1416
26108,2334
26104,1739
26102,1169
26100,1699
25988,2333
25986,1905
25866,1168
25864,332
25860,584
25742,1311
25740,457
25622,932
25620,585
25562,1638
25560,1704
25508,2144
25504,2005
25502,2145
25444,1104
25440,1633
25206,2391
25202,2335
25200,1695
25022,1660
25020,1623
24966,2120
24964,1397
24902,1173
24900,1518
24844,1605
24842,343
24788,2372
24786,2089
24784,49
24782,1679
24780,1687
24728,1950
24726,1955
24720,1585
24664,2035
24662,2036
24482,777
24480,1119
24422,1375
24308,2143
24306,649
24304,650
24302,1682
24248,2181
24246,751
24242,414
24240,556
24186,1791
24128,2139
24126,753
24120,1711
24062,1628
24060,1021
24008,2296
24004,2038
24000,1216
23342,1576
23340,1122
23228,2263
23224,2152
23220,1516
23160,1135
23040,1018
22986,172
22984,680
22980,1651
22928,2413
22926,2199
22922,1808
22920,538
22750,1915
22740,1077
22626,2332
22620,830
22562,897
22560,1118
22506,102
22500,267
22446,2232
22444,698
22442,1466
22440,1111
22382,1467
22380,1121
22324,1781
22266,717
22262,1175
22260,1728
22202,1676
22148,2093
22144,643
22140,644
22082,177
22080,1697
22026,2276
22022,1841
22020,671
21964,760
21960,761
21902,1007
21900,554
21840,1303
21786,1483
21784,994
21780,1120
21726,2279
21724,1973
21720,2037
21604,2224
21602,2146
21600,1413
21544,1801
21486,1308
21362,659
21360,233
21302,1693
21184,436
21180,923
21068,2068
21060,1926
21002,2111
20942,902
20940,1049
20882,1782
20764,2140
20640,587
20586,1524
20582,1150
20580,653
20528,635
20526,2285
20520,909
20466,1978
20408,1951
20406,815
20404,1771
20400,755
20346,356
20342,568
20288,2178
20226,1850
20222,466
20220,429
20166,1852
20162,2242
20160,1714
20040,905
19982,2001
19980,867
19926,2395
19922,1204
19920,1675
19866,2286
19864,305
19865,2101
19863,2096
19862,2097
19682,2043
19680,1409
19624,1873
19622,960
19502,2112
19500,2063
19384,2378
19322,881
19320,1730
19268,1912
19260,1561
19202,441
19142,1792
19140,1898
19080,575
18971,2407
18970,2406
18968,1817
18969,2408
18966,1732
18967,1733
18963,2047
18961,1659
18960,1684
18902,1490
18844,2132
18840,1764
18786,1975
18782,425
18780,1075
18666,1983
18662,1821
18544,2007
18364,2375
18360,1134
18306,2277
18304,1472
18182,646
18120,1117
18066,2069
18008,2048
18006,2165
17880,535
17762,1946
17760,536
17708,2294
17706,1984
17700,1554
17648,1986
17644,1837
17642,1479
17640,581
17528,657
17526,1985
17522,1717
17520,1691
17286,1991
17284,1415
17282,1992
17280,1723
17222,533
17164,1996
17162,2336
17108,2396
17102,1008
17100,852
17040,809
16986,1990
16984,1997
16982,1477
16928,1205
16922,880
16920,590
16746,2373
16680,797
16620,858
16568,1925
16566,637
16560,1034
16500,1014
16442,619
16386,2363
16324,1103
16322,1658
16320,917
16202,449
16142,1307
16140,2253
16086,1998
16082,1068
16022,1989
16020,961
15968,1819
15960,586
15902,1010
15900,582
15844,695
15842,1299
15786,1802
15780,381
15722,1177
15720,1124
15600,1004
15488,1874
15484,2141
15480,1023
15426,1999
15368,1977
15306,2113
15302,1688
15300,1041
15248,2249
15180,859
15064,2204
15062,1871
15004,1762
15000,1729
14886,2255
14882,1220
14880,1013
14762,786
14708,448
14704,810
14700,1223
14640,1614
14584,2388
14580,1789
14528,685
14526,1786
14460,754
14410,1979
14340,876
14284,1818
14226,2287
14220,1038
14162,456
14108,1820
14100,5
14050,721
14048,2092
14046,1761
14044,1408
14040,1112
13980,1045
13922,1909
13868,1364
13802,282
13744,106
13688,1980
13686,2261
13680,583
13622,546
13562,1215
13560,1634
13508,2310
13506,2119
13502,1617
13384,1775
13322,1718
13262,1674
13260,912
13204,2206
13148,2207
13146,257
13142,438
13082,911
12964,1943
12962,540
12960,541
12908,2415
12906,1838
12902,1182
12784,768
12782,2329
12780,2167
12728,1848
12726,2262
12724,2222
12540,1754
12488,1533
12486,1146
12482,1867
12422,2374
12420,2402
12421,2403
12246,2405
12242,1793
12240,1563
12068,2411
12064,2018
12002,573
11880,1753
11822,814
11762,1787
11708,2044
11702,1618
11642,1707
11640,1116
11468,1884
11464,1590
11462,2011
11460,2010
11404,1584
11400,1713
11224,1988
11220,467
11106,2250
11100,1650
10984,1785
10928,719
10924,2162
10922,1583
10804,465
10802,2220
10800,2121
10690,1987
10686,1577
10687,1887
10684,2257
10685,2256
10682,1746
10683,1888
10680,1625
10681,1686
10631,2288
10630,2258
10628,2067
10627,2039
10624,1402
10623,1706
10622,1407
10621,1130
10620,1132
10566,2353
10562,1774
10502,2166
10444,2128
10442,453
10440,1709
10380,1673
10142,1685
10080,1555
10020,2168
9906,1878
9902,532
9900,916
9840,1835
9782,2401
9780,1807
9666,691
9664,2179
9366,1939
9364,2280
9242,1209
9240,2008
9128,2362
9124,954
9122,1180
9120,874
9060,1065
9002,211
8946,1102
8942,873
8888,1924
8882,1179
8760,422
8708,633
8704,1982
8700,1630
8648,1318
8642,455
8640,571
8408,2344
8404,1481
8342,1624
8340,608
8282,1854
8280,746
8222,965
8220,1701
8162,1710
8160,576
7982,944
7980,589
7924,2002
7922,2371
7920,849
7866,253
7864,835
7862,1207
7740,906
7684,1904
7680,2062
7622,1696
7566,1310
7508,1866
7502,2100
7500,1649
7440,1055
7384,2368
7382,2328
7268,9
7260,1145
7216,1452
7212,766
7210,331
7204,1454
7202,1453
7144,2265
7140,1067
7088,1394
7086,313
7026,2352
7024,1891
7020,1672
6962,993
6960,578
6908,2106
6904,2361
6900,543
6840,1123
6722,1708
6666,1945
6664,1889
6662,1885
6660,1759
6600,577
6544,1919
6424,2125
6420,1716
6364,1309
6360,1115
6300,1188
6240,926
6182,747
6180,1712
6122,548
6064,2347
6062,1847
6060,1725
5708,2244
5706,2138
5702,930
5642,1616
5582,2159
5580,1957
5522,1722
5520,1136
5464,1994
5462,1742
5400,1626
5340,2293
5282,544
5220,1144
5160,2129
5102,2384
5044,1813
5040,962
4986,1805
4980,1671
4926,1814
4920,1078
4860,822
4740,1726
4626,2367
4624,2400
4570,2337
4568,1959
4566,2009
4506,1941
4504,816
4500,966
4444,2264
4440,1694
4386,1995
4384,720
4380,1958
4268,193
4264,440
4262,1670
4200,1669
4148,1305
4144,2284
4142,1724
4140,382
4082,1953
4080,1553
4026,2006
4024,2348
4022,2221
4020,1864
3968,1929
3964,1968
3900,1916
3782,1450
3726,2412
3722,1969
3720,1720
3668,230
3664,1970
3660,574
3602,1582
3542,1451
3488,2246
3482,1005
3424,1592
3422,1967
3420,475
3366,1743
3362,953
3360,1113
3306,1388
3300,1705
3240,1668
3188,2381
3182,2040
3180,1316
3124,160
3122,696
3120,1196
3066,2260
3064,1855
3060,1667
3008,2292
3000,591
2948,2389
2942,1505
2940,1114
2886,1870
2884,1857
2824,1942
2822,547
2770,2259
2768,2230
2766,2161
2762,1690
2716,1570
2714,2394
2712,2164
2710,2248
2704,1418
2702,2390
2700,1700
2654,2118
2652,2387
2648,447
2646,2331
2644,1666
2642,1845
2640,955
2584,1721
2522,1964
2520,1206
2466,1974
2408,2385
2402,1876
2354,1665
2350,1569
2346,877
2342,1719
2294,2349
2292,1829
2286,2370
2280,401
2226,2366
2224,2049
2222,1962
2162,1208
2160,1664
2106,314
2102,2136
2100,1042
2046,213
2040,976
1988,2354
1984,1965
1980,55
1926,727
1924,1211
1868,1981
1866,2114
1864,1960
1860,1063
1802,1212
1744,1750
1742,735
1682,2050
1680,1961
1626,1336
1562,1181
1560,1064
1506,360
1502,734
1448,1934
1442,1966
1440,1758
1388,2169
1328,1550
1324,1744
1262,1892
1202,836
1200,925
1142,1404
1140,1076
1088,1790
1084,1147
1026,1748
1024,2355
964,1471
960,549
908,2356
902,1963
848,2084
842,1202
840,832
780,1082
720,1126
666,1938
664,2209
662,804
604,2123
602,1795
600,1083
548,1993
546,1210
488,1735
484,1534
424,828
422,1765
362,545
308,1535
306,2241
300,1110
186,1536
122,834
62,1143
60,592
